,bedrooms,beds,accommodates,amenities_count,instant_bookable,minimum_nights,number_of_reviews,bathrooms,monthly_revenue,room_type_Entire_home_apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room
527,2.0,2.0,5,19,0,30,5,1.0,1,1,0,0,0
528,1.0,1.0,2,20,0,30,24,1.0,0,1,0,0,0
531,1.0,1.0,4,11,0,30,1,1.0,1,0,0,1,0
532,0.0,1.0,2,20,0,30,19,2.0,0,0,0,1,0
533,2.0,2.0,4,16,0,30,9,2.0,0,1,0,0,0
534,2.0,2.0,4,19,1,2,2,1.0,1,1,0,0,0
535,1.0,1.0,3,23,0,31,1,1.0,1,1,0,0,0
536,1.0,1.0,2,10,0,30,2,1.0,0,1,0,0,0
537,2.0,3.0,4,10,0,30,13,1.0,1,1,0,0,0
539,1.0,1.0,2,15,0,1,0,1.0,1,0,0,1,0
540,0.0,1.0,1,4,0,30,0,1.0,1,0,0,0,1
542,5.0,5.0,10,70,0,3,10,3.0,1,1,0,0,0
543,2.0,2.0,4,17,0,30,0,1.0,1,1,0,0,0
544,0.0,2.0,3,13,0,1,0,1.0,0,0,0,0,1
546,2.0,2.0,4,9,0,31,2,1.0,1,1,0,0,0
547,2.0,1.0,1,19,0,90,0,1.0,1,1,0,0,0
548,1.0,1.0,2,40,0,1,4,1.0,1,1,0,0,0
549,1.0,1.0,2,11,1,1,14,1.0,0,0,0,1,0
550,0.0,1.0,1,10,0,30,0,1.0,0,0,0,1,0
551,2.0,2.0,4,15,0,30,0,1.0,1,1,0,0,0
552,3.0,3.0,8,53,0,3,13,2.0,1,1,0,0,0
553,0.0,1.0,2,10,0,1,13,1.0,0,0,0,1,0
554,0.0,1.0,2,35,0,30,6,1.0,0,0,0,1,0
555,0.0,1.0,3,8,0,30,1,1.0,0,1,0,0,0
556,1.0,1.0,1,12,0,1,0,1.0,0,0,0,1,0
557,1.0,1.0,2,30,0,31,19,1.0,0,1,0,0,0
558,0.0,2.0,3,32,0,1,152,1.0,0,0,0,1,0
559,0.0,1.0,2,24,0,3,91,1.0,0,0,0,1,0
560,2.0,2.0,4,34,1,2,15,1.0,1,1,0,0,0
561,0.0,1.0,1,8,0,30,0,1.0,0,0,0,0,1
562,5.0,1.0,4,28,0,30,2,1.0,1,1,0,0,0
563,0.0,1.0,1,22,0,30,0,1.0,0,0,0,1,0
564,0.0,0.0,1,16,0,30,0,1.0,0,0,0,1,0
565,0.0,1.0,2,18,0,30,1,1.0,0,0,0,1,0
567,1.0,1.0,4,15,0,1,4,1.0,1,1,0,0,0
568,1.0,1.0,1,11,0,30,0,1.0,0,1,0,0,0
569,0.0,2.0,3,23,0,1,3,1.0,0,0,0,1,0
570,0.0,1.0,3,29,0,31,14,1.0,1,1,0,0,0
571,1.0,1.0,1,13,0,30,0,1.0,0,0,0,1,0
573,0.0,1.0,2,14,0,30,0,1.0,1,0,0,1,0
574,1.0,1.0,2,8,1,3,6,1.0,0,1,0,0,0
575,3.0,3.0,6,64,0,30,21,2.0,1,1,0,0,0
576,2.0,2.0,4,20,0,30,1,1.0,1,1,0,0,0
578,1.0,1.0,1,18,0,30,1,1.0,0,1,0,0,0
579,0.0,1.0,2,67,0,2,3,1.0,0,1,0,0,0
580,0.0,0.0,2,55,0,30,624,1.0,0,1,0,0,0
581,1.0,1.0,2,7,1,3,25,1.0,0,1,0,0,0
582,1.0,1.0,2,9,0,2,27,1.0,0,1,0,0,0
583,3.0,5.0,8,59,1,4,4,2.0,1,1,0,0,0
584,2.0,2.0,5,61,0,14,18,2.0,1,1,0,0,0
585,2.0,2.0,5,51,1,30,0,2.0,0,1,0,0,0
587,0.0,2.0,2,50,0,31,427,1.0,0,1,0,0,0
589,1.0,2.0,3,7,1,3,38,1.0,0,1,0,0,0
590,3.0,8.0,14,23,0,2,27,2.0,0,1,0,0,0
592,1.0,1.0,2,45,0,30,1,1.0,0,1,0,0,0
593,0.0,1.0,2,60,0,3,190,1.0,1,0,0,1,0
594,4.0,9.0,13,64,1,1,20,2.0,0,1,0,0,0
595,0.0,1.0,2,8,1,3,4,1.0,0,1,0,0,0
598,2.0,3.0,5,51,0,3,52,2.0,1,1,0,0,0
599,0.0,1.0,2,43,0,1,230,1.0,0,0,0,1,0
600,4.0,4.0,6,63,0,2,30,2.0,1,1,0,0,0
601,1.0,1.0,2,51,0,2,34,1.0,0,1,0,0,0
602,3.0,3.0,6,66,0,2,32,1.0,0,1,0,0,0
603,2.0,2.0,4,53,0,3,22,1.0,0,1,0,0,0
604,3.0,4.0,6,64,0,1,24,2.0,1,1,0,0,0
606,1.0,2.0,4,52,0,5,10,1.0,1,1,0,0,0
609,3.0,3.0,6,32,1,1,15,1.0,1,1,0,0,0
610,1.0,1.0,2,12,1,1,19,1.0,0,0,0,1,0
611,0.0,1.0,2,39,0,1,29,1.0,0,0,0,1,0
612,1.0,1.0,2,11,1,1,12,1.0,0,1,0,0,0
613,2.0,2.0,4,56,0,1,66,1.0,0,1,0,0,0
614,0.0,1.0,3,28,0,30,33,1.0,0,1,0,0,0
615,0.0,3.0,3,12,0,30,0,1.0,0,0,0,0,1
616,0.0,1.0,2,26,0,2,4,1.0,0,0,0,1,0
618,2.0,2.0,4,12,0,30,0,2.0,1,1,0,0,0
619,1.0,1.0,2,58,1,1,252,1.0,1,1,0,0,0
621,0.0,1.0,2,19,0,3,3,1.0,0,0,0,1,0
622,4.0,5.0,9,41,0,1,15,2.0,0,1,0,0,0
623,0.0,1.0,2,14,1,30,69,1.0,1,0,0,1,0
624,2.0,4.0,5,75,0,60,54,1.0,0,1,0,0,0
625,2.0,3.0,4,28,0,7,0,1.0,1,1,0,0,0
627,1.0,1.0,2,54,0,5,5,1.0,0,1,0,0,0
629,0.0,1.0,2,6,0,30,0,1.0,0,0,0,0,1
630,1.0,1.0,2,18,1,30,13,1.0,0,1,0,0,0
631,0.0,2.0,4,56,1,1,296,1.0,0,1,0,0,0
632,1.0,1.0,2,14,0,30,10,1.0,1,1,0,0,0
633,1.0,1.0,4,65,0,2,22,1.0,1,1,0,0,0
634,0.0,1.0,2,46,1,2,12,1.0,0,0,0,1,0
635,0.0,1.0,1,14,0,2,16,1.0,0,0,0,1,0
636,1.0,1.0,2,28,1,1,32,1.0,0,1,0,0,0
637,2.0,2.0,6,12,0,31,12,1.0,0,1,0,0,0
640,0.0,1.0,2,41,0,30,8,2.0,0,0,0,1,0
641,1.0,1.0,2,38,1,1,63,1.0,0,1,0,0,0
642,1.0,1.0,1,10,0,7,3,1.0,0,0,0,1,0
643,0.0,1.0,1,8,0,30,0,1.0,0,0,0,0,1
644,2.0,3.0,6,55,0,31,10,1.0,1,1,0,0,0
645,0.0,1.0,1,44,0,30,12,1.0,0,0,0,1,0
646,2.0,4.0,5,20,1,1,0,1.0,1,1,0,0,0
647,1.0,1.0,1,11,1,31,1,1.0,0,1,0,0,0
648,0.0,1.0,2,28,0,7,1,2.0,0,0,0,1,0
650,0.0,3.0,5,11,0,30,0,1.0,0,0,0,1,0
651,1.0,1.0,2,16,0,30,7,1.0,1,1,0,0,0
652,2.0,3.0,4,29,0,3,0,2.0,1,1,0,0,0
653,0.0,1.0,2,46,0,4,14,1.0,0,0,0,1,0
654,1.0,1.0,2,47,0,2,99,1.0,1,1,0,0,0
655,0.0,1.0,2,28,1,2,100,1.0,1,0,0,1,0
656,0.0,1.0,2,14,0,1,2,1.0,1,0,0,1,0
658,5.0,5.0,9,69,0,3,0,5.0,1,1,0,0,0
659,0.0,2.0,2,48,0,3,276,1.0,0,1,0,0,0
660,2.0,2.0,4,42,1,2,2,1.0,0,1,0,0,0
661,1.0,2.0,2,30,0,5,106,1.0,0,1,0,0,0
662,5.0,4.0,12,48,0,3,28,6.0,1,1,0,0,0
663,1.0,1.0,3,27,0,3,141,1.0,0,1,0,0,0
665,1.0,1.0,2,30,0,30,1,1.0,0,1,0,0,0
666,0.0,2.0,2,38,0,30,9,1.0,0,0,0,1,0
667,1.0,1.0,2,7,0,30,0,1.0,0,1,0,0,0
668,1.0,1.0,2,30,0,31,2,1.0,1,1,0,0,0
669,6.0,8.0,14,49,1,2,1,6.0,1,1,0,0,0
670,0.0,1.0,2,20,0,1,0,0.0,0,0,0,1,0
671,3.0,4.0,8,52,1,1,104,3.0,0,1,0,0,0
672,0.0,1.0,2,11,0,1,0,1.0,0,0,0,1,0
674,0.0,1.0,2,21,0,30,0,1.0,0,0,0,1,0
676,3.0,3.0,6,48,1,1,2,2.0,1,1,0,0,0
679,0.0,1.0,2,17,0,2,4,1.0,0,1,0,0,0
683,1.0,1.0,2,10,0,1,0,1.0,0,0,0,1,0
684,2.0,2.0,4,19,0,6,44,2.0,0,1,0,0,0
686,0.0,1.0,2,11,0,1,0,1.0,0,0,0,1,0
687,2.0,2.0,3,45,1,30,0,2.0,1,1,0,0,0
688,3.0,3.0,6,60,1,2,48,3.0,1,1,0,0,0
689,0.0,1.0,1,24,0,21,4,1.0,0,0,0,1,0
690,0.0,1.0,2,22,0,28,3,1.0,0,0,0,1,0
691,4.0,5.0,10,56,0,3,19,3.0,0,1,0,0,0
695,0.0,1.0,1,40,0,30,18,1.0,0,0,0,1,0
696,3.0,3.0,8,60,0,2,49,2.0,1,1,0,0,0
697,1.0,1.0,2,12,0,30,4,1.0,1,1,0,0,0
698,1.0,1.0,3,56,0,30,2,1.0,1,1,0,0,0
700,0.0,1.0,2,24,0,2,74,1.0,0,0,0,1,0
702,0.0,2.0,2,54,0,2,16,1.0,0,0,0,1,0
703,0.0,1.0,1,29,0,2,10,1.0,0,0,0,1,0
705,0.0,1.0,2,84,0,31,6,1.0,1,0,0,1,0
706,1.0,1.0,2,18,0,3,57,1.0,1,1,0,0,0
707,2.0,3.0,5,27,0,1,154,2.0,0,1,0,0,0
709,0.0,2.0,4,5,0,1,0,1.0,0,0,0,1,0
710,0.0,1.0,2,14,0,1,6,1.0,0,0,0,1,0
713,1.0,2.0,3,15,0,30,0,1.0,1,1,0,0,0
714,1.0,1.0,2,28,0,1,11,1.0,0,0,0,1,0
715,1.0,1.0,2,22,0,30,1,2.0,1,1,0,0,0
716,1.0,1.0,2,49,0,31,105,1.0,0,1,0,0,0
717,0.0,3.0,6,30,1,3,15,0.0,1,1,0,0,0
718,0.0,1.0,1,38,0,30,17,1.0,0,0,0,1,0
721,0.0,1.0,1,3,0,25,4,1.0,0,0,0,1,0
722,3.0,3.0,8,61,0,1,47,2.0,1,1,0,0,0
724,1.0,2.0,4,60,0,2,34,1.0,0,1,0,0,0
726,0.0,1.0,1,7,0,3,0,1.0,0,0,0,1,0
727,0.0,1.0,3,8,0,1,1,1.0,0,0,0,1,0
728,0.0,1.0,2,21,0,30,106,1.0,0,0,0,1,0
730,0.0,1.0,2,25,0,30,10,1.0,1,1,0,0,0
731,3.0,3.0,6,15,0,365,0,2.0,1,1,0,0,0
732,2.0,5.0,5,14,0,30,3,1.0,1,1,0,0,0
733,1.0,1.0,2,8,1,1,2,1.0,0,0,0,1,0
735,0.0,1.0,2,24,0,30,70,1.0,0,1,0,0,0
736,4.0,4.0,8,73,0,2,5,2.0,1,1,0,0,0
737,1.0,1.0,2,44,0,3,20,1.0,1,0,0,1,0
738,0.0,7.0,1,13,0,30,1,3.0,0,0,0,0,1
739,1.0,1.0,1,9,0,30,0,1.0,0,1,0,0,0
740,1.0,1.0,2,21,0,2,111,1.0,0,1,0,0,0
741,0.0,1.0,2,58,0,2,35,1.0,0,0,0,1,0
742,3.0,4.0,6,69,0,1,23,2.0,1,1,0,0,0
744,2.0,3.0,6,27,0,4,233,1.0,1,1,0,0,0
745,1.0,2.0,4,56,0,30,153,1.0,1,1,0,0,0
746,2.0,3.0,6,47,0,1,146,1.0,1,1,0,0,0
747,3.0,5.0,7,67,0,1,161,1.0,1,1,0,0,0
748,2.0,3.0,6,61,0,1,0,1.0,1,1,0,0,0
749,0.0,2.0,2,28,0,30,21,1.0,0,1,0,0,0
750,2.0,3.0,5,55,0,2,152,1.0,1,1,0,0,0
751,2.0,2.0,5,24,0,30,1,2.0,0,1,0,0,0
753,0.0,1.0,1,21,1,30,1,1.0,0,1,0,0,0
754,3.0,4.0,7,69,1,2,6,2.0,0,1,0,0,0
755,0.0,1.0,2,16,0,1,0,1.0,0,0,0,1,0
756,0.0,1.0,1,21,0,3,1,1.0,0,0,0,1,0
757,2.0,2.0,4,46,1,1,5,1.0,0,1,0,0,0
758,2.0,2.0,4,54,0,2,83,1.0,1,1,0,0,0
759,0.0,1.0,1,69,0,3,28,1.0,0,0,0,1,0
760,3.0,3.0,6,27,0,31,0,2.0,1,1,0,0,0
761,0.0,1.0,1,11,0,31,2,1.0,0,0,0,1,0
762,0.0,1.0,2,72,0,31,99,1.0,0,0,0,1,0
763,3.0,8.0,11,58,0,30,5,2.0,1,1,0,0,0
765,1.0,1.0,1,22,0,30,4,1.0,0,0,0,1,0
767,3.0,5.0,8,67,0,1,29,1.0,0,1,0,0,0
770,2.0,4.0,8,46,0,2,14,2.0,1,1,0,0,0
771,0.0,1.0,2,46,0,2,0,1.0,0,0,0,1,0
772,1.0,1.0,2,26,0,2,143,1.0,0,1,0,0,0
773,2.0,2.0,4,12,0,31,0,2.0,1,1,0,0,0
775,0.0,1.0,2,72,0,4,30,1.0,0,0,0,1,0
776,3.0,6.0,10,47,0,4,22,2.0,1,1,0,0,0
777,3.0,5.0,8,59,0,2,71,2.0,0,1,0,0,0
778,0.0,2.0,4,20,0,2,0,1.0,0,1,0,0,0
779,3.0,7.0,8,67,0,30,32,2.0,0,1,0,0,0
782,0.0,1.0,3,36,0,2,199,1.0,0,0,0,1,0
783,2.0,2.0,4,57,0,3,15,1.0,1,1,0,0,0
784,0.0,1.0,2,41,1,1,117,1.0,0,1,0,0,0
785,2.0,2.0,4,63,0,31,0,2.0,0,1,0,0,0
787,0.0,2.0,2,26,0,2,37,1.0,0,0,0,1,0
788,4.0,4.0,8,60,1,2,33,3.0,0,1,0,0,0
794,0.0,1.0,2,18,0,30,38,1.0,0,0,0,1,0
795,0.0,2.0,2,45,0,1,50,1.0,0,0,0,1,0
799,3.0,0.0,6,15,0,30,0,2.0,0,1,0,0,0
800,0.0,2.0,2,42,1,1,39,1.0,0,0,0,1,0
801,0.0,1.0,1,14,0,3,19,0.0,0,0,0,1,0
802,2.0,2.0,4,51,0,3,81,1.0,1,1,0,0,0
803,1.0,1.0,2,31,0,31,0,1.0,1,1,0,0,0
804,0.0,1.0,2,52,0,1,17,1.0,0,0,0,1,0
805,5.0,5.0,12,52,0,30,15,3.0,0,1,0,0,0
806,2.0,2.0,6,22,0,30,6,2.0,0,1,0,0,0
807,1.0,1.0,2,15,0,30,0,1.0,0,1,0,0,0
808,3.0,3.0,8,35,1,30,0,2.0,1,1,0,0,0
810,1.0,2.0,3,58,1,30,0,1.0,1,1,0,0,0
811,1.0,1.0,2,44,1,2,56,1.0,0,1,0,0,0
812,1.0,1.0,2,41,0,2,107,1.0,1,1,0,0,0
813,2.0,2.0,4,26,0,1,99,1.0,1,1,0,0,0
814,3.0,4.0,5,45,0,4,84,2.0,1,1,0,0,0
816,1.0,1.0,2,10,1,2,17,1.0,0,1,0,0,0
817,1.0,1.0,2,24,1,1,0,1.0,0,1,0,0,0
819,1.0,2.0,4,44,0,30,43,1.0,1,1,0,0,0
820,1.0,2.0,3,37,0,31,8,1.0,1,1,0,0,0
821,1.0,1.0,2,40,0,31,6,1.0,1,1,0,0,0
822,0.0,1.0,2,8,0,30,0,1.0,0,0,0,1,0
824,3.0,2.0,4,23,0,30,3,1.0,0,1,0,0,0
826,2.0,2.0,4,47,1,31,10,2.0,1,1,0,0,0
828,3.0,4.0,6,35,1,2,0,2.0,0,1,0,0,0
829,3.0,3.0,6,21,0,30,0,2.0,1,1,0,0,0
830,5.0,13.0,16,17,0,1,2,5.0,0,1,0,0,0
831,0.0,1.0,1,14,0,2,1,1.0,1,0,0,1,0
832,0.0,1.0,1,47,0,30,0,1.0,0,0,0,1,0
833,2.0,3.0,4,7,0,30,3,1.0,0,1,0,0,0
834,4.0,4.0,8,69,0,3,1,3.0,1,1,0,0,0
837,1.0,1.0,2,12,0,31,1,1.0,0,1,0,0,0
838,1.0,2.0,4,16,1,30,17,1.0,0,1,0,0,0
839,3.0,4.0,8,60,0,3,8,2.0,1,1,0,0,0
840,1.0,2.0,4,27,1,30,0,1.0,0,1,0,0,0
841,0.0,1.0,1,12,0,30,1,1.0,0,0,0,1,0
842,0.0,1.0,3,30,0,31,38,1.0,0,0,0,1,0
846,0.0,2.0,2,15,0,30,1,1.0,1,1,0,0,0
848,0.0,2.0,4,56,1,7,2,2.0,0,0,0,1,0
849,4.0,4.0,7,41,1,10,0,3.0,1,1,0,0,0
850,0.0,1.0,1,10,0,5,0,1.0,0,0,0,1,0
851,1.0,2.0,5,43,1,2,3,1.0,0,1,0,0,0
852,2.0,3.0,5,43,0,2,203,2.0,1,1,0,0,0
853,0.0,1.0,1,11,0,4,0,1.0,0,0,0,1,0
854,0.0,1.0,2,5,0,30,0,1.0,1,0,0,1,0
855,0.0,1.0,1,16,0,31,0,1.0,0,0,0,1,0
856,0.0,4.0,1,8,0,90,0,1.0,0,0,0,0,1
857,0.0,1.0,2,61,1,1,20,1.0,0,0,0,1,0
858,1.0,1.0,2,7,0,1,0,1.0,1,1,0,0,0
859,1.0,1.0,4,32,0,30,37,1.0,1,1,0,0,0
860,2.0,2.0,4,4,0,30,1,0.0,1,1,0,0,0
862,0.0,0.0,2,22,0,31,0,1.0,1,1,0,0,0
863,2.0,2.0,4,11,0,30,0,2.0,1,1,0,0,0
864,0.0,1.0,1,13,0,30,0,1.0,0,0,0,1,0
865,2.0,2.0,4,50,1,3,3,1.0,1,1,0,0,0
866,0.0,1.0,1,50,1,31,3,1.0,0,0,0,1,0
867,2.0,2.0,4,14,1,30,7,1.0,0,1,0,0,0
873,0.0,1.0,2,13,0,31,0,1.0,0,1,0,0,0
874,1.0,1.0,2,57,0,4,37,1.0,1,1,0,0,0
875,2.0,3.0,6,32,0,2,27,1.0,1,1,0,0,0
876,0.0,1.0,2,12,0,31,0,1.0,0,1,0,0,0
877,0.0,1.0,1,43,0,45,2,1.0,0,1,0,0,0
878,1.0,1.0,3,11,0,31,0,1.0,0,1,0,0,0
879,1.0,1.0,4,15,0,30,274,1.0,0,1,0,0,0
880,0.0,1.0,1,50,0,31,0,1.0,0,1,0,0,0
881,0.0,1.0,3,18,0,1,39,1.0,0,0,0,1,0
882,1.0,2.0,4,12,1,1,0,1.0,0,0,0,1,0
883,0.0,1.0,1,15,0,24,3,2.0,0,0,0,1,0
884,0.0,1.0,1,8,0,1,0,1.0,0,0,0,1,0
886,2.0,3.0,2,56,0,30,32,1.0,0,1,0,0,0
888,3.0,5.0,8,51,0,1,36,3.0,0,1,0,0,0
889,0.0,2.0,2,17,0,31,1,1.0,1,0,0,1,0
890,1.0,1.0,1,20,0,30,0,1.0,1,0,0,1,0
891,1.0,1.0,1,0,0,30,1,1.0,1,0,0,1,0
892,1.0,1.0,1,0,0,30,0,1.0,1,0,0,1,0
893,0.0,1.0,1,11,0,1,9,1.0,0,0,0,1,0
894,1.0,2.0,4,60,0,1,142,1.0,1,1,0,0,0
895,0.0,1.0,2,17,0,30,0,1.0,0,0,0,1,0
896,1.0,2.0,4,18,0,30,10,1.0,1,1,0,0,0
898,2.0,2.0,6,12,0,30,0,1.0,1,1,0,0,0
899,0.0,1.0,3,14,0,31,3,1.0,0,1,0,0,0
901,1.0,1.0,2,22,0,4,2,1.0,1,1,0,0,0
902,2.0,4.0,6,57,0,1,1,2.0,1,1,0,0,0
903,0.0,1.0,1,12,0,30,3,0.0,0,0,0,0,1
904,1.0,2.0,3,10,1,1,12,1.0,1,1,0,0,0
906,0.0,2.0,4,25,1,3,110,1.0,1,1,0,0,0
910,0.0,1.0,1,17,0,30,6,1.0,0,0,0,1,0
911,2.0,3.0,6,69,1,5,185,1.0,1,1,0,0,0
912,0.0,1.0,1,5,0,1,0,1.0,1,0,0,0,1
913,0.0,2.0,4,6,1,1,0,1.0,1,0,0,1,0
914,1.0,1.0,1,12,0,30,0,1.0,0,1,0,0,0
915,0.0,0.0,4,26,1,3,3,1.0,0,1,0,0,0
916,0.0,2.0,4,21,1,30,41,1.0,0,0,0,1,0
918,2.0,2.0,6,14,0,31,7,2.0,0,1,0,0,0
920,0.0,1.0,2,9,0,30,3,1.0,0,1,0,0,0
921,0.0,1.0,1,14,0,30,25,1.0,1,0,0,1,0
922,2.0,2.0,4,13,0,30,1,2.0,0,1,0,0,0
927,0.0,1.0,1,24,1,30,0,1.0,0,0,0,1,0
928,2.0,2.0,4,14,0,30,0,1.0,1,1,0,0,0
929,1.0,1.0,2,3,0,1,0,1.0,0,0,0,1,0
930,1.0,1.0,4,10,0,7,1,1.0,1,1,0,0,0
931,0.0,1.0,1,15,1,1,0,1.0,0,0,0,1,0
932,1.0,1.0,1,11,1,30,1,2.0,0,0,0,1,0
937,0.0,1.0,1,15,0,30,0,1.0,1,0,0,0,1
939,0.0,4.0,4,2,0,30,0,2.0,0,0,0,1,0
940,0.0,0.0,4,28,0,1,0,1.0,0,0,0,1,0
941,4.0,4.0,8,7,1,28,0,1.0,1,1,0,0,0
942,0.0,1.0,1,7,0,90,0,1.0,0,0,0,1,0
943,0.0,1.0,2,24,0,2,73,1.0,0,0,0,1,0
944,3.0,3.0,6,11,0,30,0,2.0,1,1,0,0,0
945,1.0,1.0,4,13,0,30,0,1.0,1,1,0,0,0
946,0.0,2.0,4,60,0,1,176,1.0,0,1,0,0,0
947,0.0,1.0,1,14,0,31,1,1.0,0,1,0,0,0
948,1.0,1.0,2,8,0,4,0,1.0,1,1,0,0,0
949,1.0,1.0,2,5,0,31,0,1.0,1,0,0,1,0
950,0.0,1.0,2,10,0,30,1,1.0,0,0,0,1,0
951,0.0,1.0,3,12,0,31,3,1.0,1,1,0,0,0
952,0.0,2.0,3,22,0,2,7,1.0,0,0,0,1,0
953,0.0,1.0,2,31,0,28,243,1.0,0,0,0,1,0
954,0.0,2.0,1,13,0,30,2,1.0,0,0,0,1,0
955,1.0,1.0,4,16,0,31,0,1.0,1,1,0,0,0
956,0.0,1.0,2,19,0,2,2,1.0,0,0,0,1,0
957,1.0,1.0,2,11,0,10,1,1.0,0,1,0,0,0
958,2.0,2.0,4,62,0,5,18,1.0,1,1,0,0,0
959,2.0,2.0,6,63,0,2,134,1.0,1,1,0,0,0
960,0.0,2.0,2,13,0,30,7,1.0,0,1,0,0,0
962,2.0,3.0,4,22,1,2,40,1.0,0,1,0,0,0
963,0.0,1.0,1,23,0,7,20,2.0,0,0,0,1,0
965,0.0,1.0,2,11,0,1,0,1.0,0,0,0,1,0
968,0.0,1.0,2,22,0,1,52,1.0,0,0,1,0,0
970,0.0,2.0,4,15,0,1,7,1.0,0,0,0,1,0
973,3.0,3.0,7,13,1,3,9,2.0,0,1,0,0,0
974,2.0,2.0,4,76,1,1,14,2.0,1,1,0,0,0
978,2.0,2.0,4,26,1,2,1,2.0,0,1,0,0,0
980,0.0,1.0,2,49,0,3,3,1.0,0,0,0,1,0
982,2.0,2.0,4,11,1,30,0,2.0,0,1,0,0,0
986,1.0,1.0,2,24,0,30,9,1.0,1,1,0,0,0
988,1.0,2.0,2,13,0,30,0,1.0,1,1,0,0,0
989,0.0,1.0,1,56,0,30,2,1.0,0,0,0,1,0
990,0.0,1.0,2,19,1,31,107,1.0,0,0,0,1,0
993,1.0,1.0,2,62,0,31,22,1.0,1,1,0,0,0
994,2.0,3.0,6,9,1,1,2,2.0,1,1,0,0,0
995,1.0,2.0,4,18,0,1,15,1.0,0,1,0,0,0
996,3.0,3.0,6,66,1,2,5,2.0,0,1,0,0,0
997,0.0,1.0,2,55,0,30,2,2.0,0,0,0,1,0
1000,0.0,1.0,2,20,0,1,81,1.0,0,0,0,1,0
1003,0.0,5.0,5,15,0,30,2,2.0,0,0,0,0,1
1004,2.0,2.0,4,57,0,2,34,1.0,1,1,0,0,0
1007,1.0,1.0,4,17,0,3,8,1.0,0,1,0,0,0
1008,2.0,2.0,4,58,0,2,364,1.0,1,1,0,0,0
1009,3.0,3.0,8,25,1,1,0,1.0,0,1,0,0,0
1010,1.0,2.0,4,40,1,31,1,1.0,0,1,0,0,0
1013,0.0,1.0,2,22,0,2,68,1.0,0,0,0,1,0
1014,1.0,1.0,3,14,1,30,2,1.0,0,1,0,0,0
1015,2.0,3.0,5,44,0,1,50,1.0,0,1,0,0,0
1016,0.0,1.0,2,30,0,1,97,1.0,0,0,0,1,0
1019,1.0,1.0,2,12,0,30,9,1.0,0,0,0,1,0
1020,1.0,1.0,2,13,1,1,1,1.0,0,0,0,1,0
1022,2.0,2.0,4,58,0,2,25,2.0,1,1,0,0,0
1023,1.0,1.0,2,52,0,31,2,1.0,0,1,0,0,0
1029,2.0,2.0,5,64,0,2,22,1.0,0,1,0,0,0
1030,0.0,2.0,4,7,0,31,0,1.0,0,0,0,1,0
1034,0.0,1.0,2,9,0,1,0,1.0,0,0,0,1,0
1035,0.0,1.0,2,45,0,1,7,1.0,1,0,0,1,0
1036,1.0,1.0,1,25,0,30,2,1.0,0,0,0,1,0
1038,2.0,2.0,4,33,0,30,0,2.0,0,1,0,0,0
1040,5.0,6.0,10,64,0,3,10,3.0,1,1,0,0,0
1045,4.0,5.0,8,54,0,30,19,4.0,0,1,0,0,0
1046,4.0,4.0,8,39,0,30,39,3.0,0,1,0,0,0
1048,0.0,1.0,2,34,1,1,44,1.0,0,0,0,1,0
1049,1.0,2.0,4,18,1,1,80,1.0,0,0,0,1,0
1050,0.0,1.0,2,17,1,1,58,1.0,0,0,0,1,0
1052,1.0,1.0,2,11,0,30,0,1.0,0,1,0,0,0
1053,2.0,2.0,4,24,0,1,51,0.0,1,0,0,1,0
1054,1.0,1.0,2,38,1,3,228,1.0,0,1,0,0,0
1055,1.0,1.0,2,61,0,5,21,1.0,0,1,0,0,0
1056,1.0,1.0,2,38,0,3,54,1.0,1,1,0,0,0
1058,2.0,3.0,6,43,0,30,133,1.0,0,1,0,0,0
1059,0.0,1.0,2,9,1,30,1,1.0,0,1,0,0,0
1060,6.0,7.0,12,21,0,30,1,5.0,1,1,0,0,0
1061,3.0,3.0,7,13,0,30,0,3.0,0,1,0,0,0
1064,0.0,1.0,2,14,1,30,0,1.0,0,0,0,1,0
1065,1.0,2.0,2,24,0,31,85,1.0,0,1,0,0,0
1066,3.0,3.0,6,45,1,30,78,3.0,1,1,0,0,0
1068,1.0,2.0,3,15,0,30,0,1.0,0,1,0,0,0
1070,3.0,3.0,6,35,0,30,2,2.0,1,1,0,0,0
1071,0.0,1.0,2,46,0,2,237,1.0,0,1,0,0,0
1072,0.0,1.0,2,49,0,30,85,1.0,0,0,0,1,0
1074,2.0,5.0,7,12,1,2,13,1.0,0,1,0,0,0
1075,0.0,0.0,2,41,0,30,2,1.0,1,1,0,0,0
1076,2.0,2.0,4,51,1,2,22,1.0,1,1,0,0,0
1077,0.0,1.0,2,10,0,30,0,1.0,0,0,0,1,0
1078,4.0,6.0,9,60,0,1,75,2.0,1,1,0,0,0
1079,2.0,3.0,6,54,0,1,28,2.0,0,1,0,0,0
1080,3.0,3.0,12,70,1,2,57,2.0,0,1,0,0,0
1081,1.0,1.0,3,56,0,3,38,1.0,1,1,0,0,0
1084,3.0,3.0,6,67,0,7,2,2.0,0,1,0,0,0
1085,3.0,4.0,6,78,1,2,91,1.0,0,1,0,0,0
1087,1.0,1.0,2,51,1,2,62,1.0,0,1,0,0,0
1088,1.0,2.0,2,16,0,30,3,1.0,0,1,0,0,0
1089,2.0,2.0,3,67,0,30,10,1.0,0,1,0,0,0
1091,0.0,1.0,1,49,0,5,3,1.0,0,0,0,1,0
